time	r_pcm	vr_pcm	fi_n	fi_v	snr_so	so_r_pcm	so_vr_pcm	so_fi_n_pcm	so_fi_v_pcm	z_r	z_vr	z_fi_n	z_fi_v
23.9346	835996.2518	4570.3125	3.849658364	7.006262834	19.64542466	-14.05277147	5.836486816	-0.012648915	0.000995837	836010.3046	4564.476013	3.862307278	7.005266997
23.9892	835746.4248	4570.3125	3.854968934	7.025837503	17.03874929	-14.44312623	7.553100586	-0.057638187	-0.033344471	835760.8679	4562.759399	3.91260712	7.059181975
24.0438	835496.5977	4559.326172	3.862049745	7.050751911	14.53997456	-6.636030971	2.403259277	-0.025767332	-0.099937088	835503.2338	4556.922913	3.887817077	7.150688999
24.096	835271.7534	4559.326172	3.867360393	7.079227161	8.519374645	-7.416740497	74.15771484	0.105803537	0.072182122	835279.1701	4485.168457	3.761556856	7.007045039
24.1506	835021.9263	4559.326172	3.867360393	7.098804915	15.29574578	5.269789301	3.089904785	-0.050706136	0.05306847	835016.6566	4556.236267	3.918066529	7.045736445
24.2052	834772.0993	4559.326172	3.874441308	7.116603596	15.78293269	8.002272642	5.149841309	0.040156165	0.058658008	834764.097	4554.176331	3.834285143	7.057945588
24.2598	834522.2723	4548.339844	3.874441308	7.130843037	23.16724984	8.978159549	-3.776550293	-0.017785811	-0.009926244	834513.2941	4552.116394	3.892227118	7.140769281
24.3144	834272.4452	4548.339844	3.879752033	7.153983075	25.66602457	10.14922384	-2.403259277	-0.060261871	-0.026919717	834262.296	4550.743103	3.940013904	7.180902792
24.369	834022.6182	4548.339844	3.89391413	7.182464731	26.77637113	13.46723932	1.373291016	-0.016018277	-0.039190998	834009.1509	4546.966553	3.909932407	7.221655729
24.4236	833747.8084	4548.339844	3.900995268	7.212728446	28.16479931	-13.85759409	2.403259277	-0.005772103	-0.007581209	833761.666	4545.936584	3.906767371	7.220309655
24.4782	833497.9814	4548.339844	3.906306161	7.235872652	27.92011018	-13.27206194	4.119873047	-0.018918137	-0.006360506	833511.2534	4544.219971	3.925224298	7.242233158
24.5328	833248.1543	4537.353516	3.913387403	7.259018045	24.91025336	-11.12511075	-4.463195801	-0.017482016	-0.025859633	833259.2794	4541.816711	3.930869419	7.284877678
24.5874	832998.3273	4537.353516	3.918698374	7.287506318	24.08239965	-9.368514313	-3.089904785	-0.055787799	-0.011468185	833007.6958	4540.44342	3.974486173	7.298974502
24.642	832748.5002	4537.353516	3.931090771	7.312435042	20.98436045	-7.80709526	1.029968262	-0.004971189	0.006617496	832756.3073	4536.323547	3.93606196	7.305817546
24.6966	832498.6732	4537.353516	3.936401855	7.333803628	15.56302501	-1.366241671	3.776550293	-0.270903203	-0.045551506	832500.0394	4533.576965	4.207305058	7.379355134
24.7512	832248.8461	4537.353516	3.955876118	7.360515803	17.23394604	-14.44312623	2.746582031	-0.006793959	-0.041632405	832263.2892	4534.606934	3.962670077	7.402148208
24.8058	831999.0191	4537.353516	3.961187361	7.385448618	20.15650675	-9.368514313	4.806518555	-0.065205446	0.041857271	832008.3876	4532.546997	4.026392806	7.343591346
24.8604	831749.192	4526.367188	3.973580392	7.401477598	23.16724984	-15.61419052	-4.119873047	0.019525727	-0.015515779	831764.8062	4530.487061	3.954054665	7.416993377
24.915	831499.365	4526.367188	3.97535084	7.42819386	24.91025336	-9.954046457	-1.71661377	0.038830514	0.0378418	831509.319	4528.083801	3.936520326	7.390352061
24.9696	831249.5379	4526.367188	3.977121292	7.444224397	25.82540317	-8.002272642	1.373291016	-0.003037949	0.0032445	831257.5402	4524.993896	3.980159241	7.440979897
25.0242	830999.7109	4526.367188	3.982432671	7.465599358	25.82540317	-6.831208353	3.089904785	0.026899658	-0.044427173	831006.5421	4523.277283	3.955533012	7.510026531
25.0764	830774.8665	4526.367188	3.982432671	7.495882342	24.99754946	4.098725012	3.433227539	0.087851995	-0.005621659	830770.7678	4522.93396	3.894580676	7.501504001
25.131	830525.0395	4515.380859	3.977121292	7.519041339	23.16724984	6.636030971	-4.806518555	0.050954696	0.00025699	830518.4034	4520.187378	3.926166596	7.518784349
25.1856	830275.2124	4515.380859	3.97535084	7.540419971	27.27641651	4.293902393	-2.746582031	0.015300216	-0.016447369	830270.9185	4518.127441	3.960050624	7.55686734
25.2402	830025.3854	4515.380859	3.977121292	7.567144746	28.51937465	3.318015486	-0.686645508	0.028998605	-0.002409282	830022.0674	4516.067505	3.948122687	7.569554029
25.2948	829775.5583	4515.380859	3.977121292	7.592089364	26.58117439	0.975886908	1.373291016	0.038140071	0.016832854	829774.5824	4514.007568	3.938981221	7.57525651
25.3494	829525.7313	4515.380859	3.977121292	7.611689722	25.42133545	2.53730596	3.776550293	0.018890519	0.006874486	829523.194	4511.604309	3.958230772	7.604815236
25.4022	829275.9042	4515.380859	3.977121292	7.633072952	27.27641651	-4.879434538	5.493164063	0.031567053	0.010697214	829280.7837	4509.887695	3.945554239	7.622375738
25.4568	829026.0772	4504.394531	3.977121292	7.654457253	27.60422483	-10.14922384	-3.776550293	-0.010991852	0.009026778	829036.2264	4508.171082	3.988113143	7.645430474
25.5114	828801.2328	4504.394531	3.982432671	7.675842625	28.16479931	13.66241671	-2.403259277	-0.052169876	-0.011082699	828787.5704	4506.797791	4.034602547	7.686925325
25.566	828551.4058	4504.394531	3.991285045	7.700793587	27.3369456	13.27206194	0.343322754	0.012897474	-0.010375977	828538.1337	4504.051208	3.97838757	7.711169564
25.6206	828301.5787	4504.394531	3.994826021	7.723963653	30.10299957	8.978159549	2.403259277	-0.003286508	-0.000835218	828292.6006	4501.991272	3.99811253	7.72479887
25.6752	828051.7517	4504.394531	3.998367013	7.747134989	25.66602457	5.855321445	5.149841309	0.011185176	0.017154092	828045.8964	4499.24469	3.987181837	7.729980897
25.7298	827801.9247	4493.408203	4.000137514	7.768525046	24.91025336	5.074611919	-4.806518555	-0.025353066	0.006874486	827796.85	4498.214722	4.02549058	7.76165056
25.7844	827552.0976	4493.408203	4.007219559	7.789916193	26.02059991	3.318015486	-3.089904785	0.017371545	-0.014776933	827548.7796	4496.498108	3.989848014	7.804693126
25.839	827302.2706	4493.408203	4.00899008	7.814873913	22.33939614	2.146951197	0.686645508	0.00787105	0.037713305	827300.1236	4492.721558	4.00111903	7.777160608
25.8936	827052.4435	4493.408203	4.010760604	7.834484596	26.02059991	-0.390354763	3.089904785	0.020768524	-0.010697214	827052.8339	4490.318298	3.98999208	7.84518181
25.9482	826802.6165	4493.408203	4.012531133	7.857662048	22.33939614	-1.366241671	4.119873047	0.03681442	0.042724613	826803.9827	4489.28833	3.975716712	7.814937435
26.0028	826552.7894	4482.421875	4.012531133	7.875491739	21.31634569	-5.660144064	-4.806518555	0.031097552	0.013395611	826558.4496	4487.228394	3.981433581	7.862096128
26.0574	826302.9624	4482.421875	4.012531133	7.895105284	21.31634569	-7.221563116	-3.089904785	0.009831908	-0.007581209	826310.1839	4485.51178	4.002699225	7.902686493
26.1096	826078.118	4482.421875	4.014301665	7.916502942	20.56057447	-2.342128578	-1.029968262	0.055870652	0.046226105	826080.4601	4483.451843	3.958431013	7.870276837
26.1642	825828.291	4482.421875	4.012531133	7.932551914	12.79697104	3.513192867	0.343322754	0.036179213	-0.097816916	825824.7778	4482.078552	3.97635192	8.03036883
26.2188	825578.4639	4482.421875	4.014301665	7.959301594	13.62482475	10.14922384	3.776550293	-0.102296081	-0.053004222	825568.3147	4478.645325	4.116597746	8.012305816
26.2734	825328.6369	4482.421875	4.021383832	7.984269537	15.29574578	7.80709526	5.836486816	0.044133117	0.001381322	825320.8298	4476.585388	3.977250715	7.982888215
26.328	825078.8098	4471.435547	4.021383832	8.007455421	22.33939614	-8.392627405	-3.089904785	0.016984897	-0.002023797	825087.2025	4474.525452	4.004398936	8.009479219
26.3826	824828.9828	4471.435547	4.021383832	8.028858948	24.08239965	-13.85759409	-1.71661377	-0.016598249	-0.027401574	824842.8404	4473.152161	4.037982081	8.056260522
26.4372	824604.1384	4471.435547	4.024924939	8.057398739	25.66602457	11.71064289	1.029968262	-0.016653484	0	824592.4278	4470.405579	4.041578423	8.057398739
26.4918	824354.3114	4471.435547	4.030236628	8.078804902	24.91025336	6.245676208	3.089904785	0.014361213	-0.010922081	824348.0657	4468.345642	4.015875415	8.089726983
26.5464	824104.4843	4471.435547	4.030236628	8.103780195	22.14419939	-0.195177382	4.119873047	-0.026568245	0.016158255	824104.6795	4467.315674	4.056804873	8.08762194
26.601	823854.6573	4460.449219	4.037318934	8.125188822	20	-3.122838104	-5.149841309	-0.051341344	-0.033472967	823857.7801	4465.59906	4.088660278	8.158661788
26.6556	823604.8302	4460.449219	4.044401302	8.151951212	13.62482475	-4.489079775	-2.403259277	-0.177223177	-0.116352362	823609.3193	4462.852478	4.221624479	8.268303574
26.7102	823355.0032	4460.449219	4.055024969	8.180499736	19.64542466	-8.587804786	0.343322754	-0.068823369	0.058722255	823363.591	4460.105896	4.123848338	8.121777481
26.7648	823130.1588	4460.449219	4.065648777	8.196559179	22.14419939	11.51546551	2.059936523	-0.010467115	0.009348016	823118.6434	4458.389282	4.076115892	8.187211163
26.8194	822880.3318	4460.449219	4.070960733	8.217972778	24.99754946	8.392627405	3.776550293	0.00096662	-0.009155273	822871.9392	4456.672668	4.069994113	8.227128052
26.874	822630.5048	4449.462891	4.074502056	8.242956772	22.33939614	0.780709526	-4.806518555	0.027590101	-0.029200505	822629.724	4454.269409	4.046911955	8.272157277
26.9286	822380.6777	4449.462891	4.076272724	8.269727088	20.98436045	0.195177382	-2.403259277	0.01367077	0.019884612	822380.4825	4451.86615	4.062601954	8.249842476
26.9832	822130.8507	4449.462891	4.078043396	8.289359808	18.81757096	-1.951773815	-2.059936523	-0.013781241	0.001413446	822132.8024	4451.522827	4.091824637	8.287946363
27.0378	821881.0236	4449.462891	4.083355434	8.312563378	20.15650675	-7.221563116	1.373291016	0.087410111	0.008255808	821888.2452	4448.0896	3.995945323	8.30430757
27.09	821656.1793	4449.462891	4.078043396	8.333983276	24.99754946	-1.366241671	2.746582031	-0.043884558	0.017121968	821657.5455	4446.716309	4.121927953	8.316861309
27.1446	821406.3522	4449.462891	4.086896812	8.353619214	24.08239965	-5.269789301	5.493164063	0.013173651	-0.040154711	821411.622	4443.969727	4.07372316	8.393773925
27.1992	821156.5252	4438.476563	4.088667507	8.383967607	25.66602457	-6.245676208	-3.776550293	-0.030545197	0.005814402	821162.7708	4442.253113	4.119212704	8.378153205
27.2538	820931.6808	4438.476563	4.09752104	8.405391428	27.27641651	8.978159549	-0.686645508	0.010853763	-0.004111842	820922.7027	4439.163208	4.086667277	8.40950327
27.3084	820681.8538	4438.476563	4.099291759	8.428601904	24.91025336	4.098725012	0.343322754	0.007456784	-0.038966132	820677.755	4438.13324	4.091834975	8.467568035
27.363	820432.0267	4438.476563	4.101062481	8.458956167	22.14419939	2.146951197	2.403259277	-0.037974365	-0.001927426	820429.8798	4436.073303	4.139036846	8.460883593
27.4176	820182.1997	4438.476563	4.109916152	8.482169864	15.29574578	-6.44085359	4.806518555	0.047474862	-0.013042249	820188.6405	4433.670044	4.06244129	8.495212113
27.4722	819932.3726	4427.490234	4.111686898	8.507170799	16.12359948	-15.41901314	-4.463195801	-0.063796941	0.045744248	819947.7916	4431.95343	4.175483839	8.461426551
27.5268	819707.5283	4427.490234	4.118769921	8.526815535	20.98436045	3.513192867	-1.029968262	0.054545001	0.003983347	819704.0151	4428.520203	4.06422492	8.522832188
27.5814	819457.7012	4427.490234	4.116999159	8.550033344	22.33939614	-1.171064289	0	0.007788196	0.007388466	819458.8723	4427.490234	4.109210963	8.542644878
27.636	819207.8742	4427.490234	4.118769921	8.573252567	22.14419939	-7.416740497	2.746582031	-0.038940985	0.003340872	819215.2909	4424.743652	4.157710906	8.569911696
27.6906	818958.0471	4427.490234	4.127623789	8.596473209	21.89951026	-8.587804786	4.119873047	-0.009693819	0.061741891	818966.6349	4423.370361	4.137317608	8.534731318
27.7452	818733.2028	4416.503906	4.132936157	8.607190908	19.40073553	4.489079775	-4.463195801	0.088625292	0.022358142	818728.7137	4420.967102	4.044310865	8.584832766
27.7998	818483.3757	4416.503906	4.127623789	8.626840811	18.06179974	-0.975886908	-3.433227539	0.022895089	0.037745428	818484.3516	4419.937134	4.1047287	8.589095383
27.8544	818233.5487	4416.503906	4.129394574	8.646491737	21.89951026	-2.732483341	-1.029968262	0.023834091	-0.005236174	818236.2812	4417.533875	4.105560483	8.651727911
27.909	817983.7217	4416.503906	4.131165363	8.66971688	18.06179974	-8.002272642	1.029968262	0.069348106	-0.035271898	817991.7239	4415.473938	4.061817257	8.704988778
27.9636	817758.8773	4416.503906	4.127623789	8.696516906	18.06179974	6.245676208	4.119873047	-0.035985889	-0.000578228	817752.6316	4412.384033	4.163609677	8.697095134
28.0182	817509.0503	4416.503906	4.132936157	8.717958307	18.06179974	-1.366241671	5.149841309	0.059958076	-0.008898283	817510.4165	4411.354065	4.07297808	8.72685659
28.0728	817259.2232	4405.517578	4.131165363	8.742974831	17.23394604	-10.34440122	-4.119873047	-0.013643153	0.01680073	817269.5676	4409.637451	4.144808516	8.7261741
28.125	817034.3789	4405.517578	4.134706954	8.762631849	18.81757096	-3.90354763	-1.71661377	-0.031180405	0.002666273	817038.2824	4407.234192	4.165887359	8.759965576
28.1796	816784.5518	4405.517578	4.141790182	8.782289906	19.64542466	-10.73475598	-1.71661377	-0.092022275	0.061774015	816795.2866	4407.234192	4.233812458	8.720515891
28.2342	816534.7248	4405.517578	4.154185985	8.794800122	9.275145863	-6.245676208	2.746582031	0.193738659	-0.08493527	816540.9704	4402.770996	3.960447326	8.879735391
28.2888	816309.8804	4405.517578	4.154185985	8.819821821	9.275145863	223.4781018	-64.20135498	-0.052528907	0.022904246	816086.4023	4469.718933	4.206714891	8.796917575
28.3434	816060.0534	4405.517578	4.157727679	8.841270341	13.62482475	-3.708370249	6.866455078	-0.149964379	0.037231448	816063.7618	4398.651123	4.307692057	8.804038893
28.398	815810.2263	4405.517578	4.170123732	8.860932582	21.89951026	-8.587804786	8.926391602	0.048441483	-0.037552686	815818.8141	4396.591187	4.121682249	8.898485268
28.4526	815585.382	4394.53125	4.166581982	8.891321751	22.33939614	6.831208353	1.373291016	0.01198609	-0.006039268	815578.5508	4393.157959	4.154595893	8.897361019
28.5072	815335.5549	4394.53125	4.168352855	8.914562229	24.08239965	-0.195177382	3.433227539	0.028391015	-0.016126131	815335.7501	4391.098022	4.13996184	8.93068836
28.5618	815085.7279	4394.53125	4.166581982	8.941380002	21.31634569	-4.293902393	5.836486816	-0.005937809	-0.009733501	815090.0218	4388.694763	4.172519792	8.951113504
28.6164	814835.9008	4394.53125	4.170123732	8.96462367	24.08239965	-21.0791572	7.553100586	-0.014223125	0.032091644	814856.98	4386.978149	4.184346856	8.932532026
28.6686	814611.0565	4383.544922	4.175436386	8.978928205	21.89951026	-8.002272642	-0.343322754	-0.067856748	-0.015451532	814619.0588	4383.888245	4.243293134	8.994379737
28.7262	814361.2295	4383.544922	4.187832718	9.005750729	23.0593492	-5.660144064	2.059936523	0.115939258	-0.018696032	814366.8896	4381.484985	4.07189346	9.024446761
28.7808	814111.4024	4383.544922	4.175436386	9.03078688	20.15650675	-11.90582027	3.433227539	-0.078296254	-0.021555048	814123.3082	4380.111694	4.25373264	9.052341928
28.8354	813886.5581	4383.544922	4.187832718	9.057613258	18.81757096	2.146951197	5.149841309	0.0380296	-0.053293336	813884.4111	4378.395081	4.149803118	9.110906594
28.89	813636.731	4383.544922	4.186061802	9.086230268	18.06179974	-1.366241671	7.209777832	0.01234512	-0.024799548	813638.0973	4376.335144	4.173716682	9.111029817
28.9446	813386.904	4372.558594	4.189603639	9.113060791	11.01814938	-30.83802628	-1.029968262	0.005385455	0.020398592	813417.742	4373.588562	4.184218184	9.092662199
28.9992	813162.0596	4372.558594	4.191374564	9.134526661	18.97694955	2.927660723	1.71661377	-0.037642952	-0.019788241	813159.132	4370.84198	4.229017516	9.154314901
29.0538	812912.2326	4372.558594	4.198458302	9.161360816	24.08239965	-3.90354763	3.433227539	-0.017178221	-0.005525288	812916.1361	4369.125366	4.215636523	9.166886104
29.106	812687.3882	4372.558594	4.202000196	9.184618724	26.58117439	-1.366241671	5.149841309	-0.040321871	-0.023932207	812688.7545	4367.408752	4.242322067	9.208550931
29.1606	812437.5612	4372.558594	4.212625973	9.213245937	27.27641651	-8.392627405	7.553100586	0.017647722	0.037295695	812445.9538	4365.005493	4.194978251	9.175950242
29.2152	812212.7168	4361.572266	4.21439695	9.229349764	27.27641651	7.416740497	-2.403259277	-0.020961848	0.000321238	812205.3001	4363.975525	4.235358798	9.229028526
29.2698	811962.8898	4361.572266	4.219709905	9.254401623	22.33939614	-1.561419052	0.343322754	-0.05979237	-0.014552066	811964.4512	4361.228943	4.279502275	9.268953689
29.3244	811713.0627	4361.572266	4.230335925	9.279455267	18.06179974	-2.146951197	3.776550293	-0.098015328	-0.020077354	811715.2097	4357.795715	4.328351253	9.299532622
29.379	811488.2184	4361.572266	4.242733131	9.306300444	25.66602457	4.684257156	5.149841309	-0.044547383	-0.009572882	811483.5341	4356.422424	4.287280515	9.315873326
29.4336	811238.3913	4361.572266	4.253359467	9.329567931	30.93085327	-5.269789301	6.866455078	0.015963041	0.012078536	811243.6611	4354.705811	4.237396426	9.317489395
29.4882	811013.547	4350.585938	4.255130537	9.351046989	34.45267845	8.587804786	-2.059936523	0.00411504	-0.009476511	811004.9592	4352.645874	4.251015497	9.3605235
29.5428	810763.72	4350.585938	4.260443772	9.377897677	36.5932214	-1.561419052	0.686645508	0.013146034	0.004047595	810765.2814	4349.899292	4.247297738	9.373850082
29.5974	810513.8929	4350.585938	4.262214859	9.401169954	36.12359948	-11.12511075	3.089904785	-0.013974565	-0.001927426	810525.018	4347.496033	4.276189424	9.40309738
29.652	810289.0486	4350.585938	4.269299245	9.424443796	32.6017743	3.513192867	4.463195801	-0.01803437	0.005846526	810285.5354	4346.122742	4.287333615	9.41859727
29.7066	810039.2215	4339.599609	4.276383697	9.447719207	28.16479931	-6.050498827	-4.463195801	0.019442874	0.018471166	810045.272	4344.062805	4.256940824	9.429248041
29.7612	809814.3772	4339.599609	4.278154821	9.469205599	19.64542466	2.732483341	-2.059936523	-0.040625666	0.040154711	809811.6447	4341.659546	4.318780487	9.429050887
29.8158	809564.5501	4339.599609	4.287010498	9.487111952	21.58362492	-1.366241671	-1.029968262	0.125854041	0.028654401	809565.9164	4340.629578	4.161156457	9.458457551
